X,Y,OBJECTID,DATE,LATITUDE,LONGITUDE,CD1____KM_,CD2____KM_,CD3____KM_,CD4____KM_,WD1__G_KM_,WD2__G_KM_,WD3__G_KM_,WD4__G_KM_,SEA_STATE_,SOURCE,INFO,CD4
152.25,-41.1399999997002,832,13/06/2011,-41.14,152.25,905.08,905.08,0,0,0,0,0,0,3,J. Reisser,Southern Surveyor/ss2011_t02,0
145.8,-43.5800000003996,833,12/8/2011,-43.58,145.8,0,22973.76,9189.51,0,0,0,0,0,1,J. Reisser,Southern Surveyor/ss2011_t03,0
145.79,-43.5699999997002,834,12/8/2011,-43.57,145.79,0,17075.02,12521.68,0,0,0,0,0,1,J. Reisser,Southern Surveyor/ss2011_t03,0
145.78,-43.56,835,12/8/2011,-43.56,145.78,0,6804.03,2268.01,0,0,0,0,0,1,J. Reisser,Southern Surveyor/ss2011_t03,0
144.54,-41.9200000002998,836,13/08/2011,-41.92,144.54,0,21546.09,2693.26,0,0,0,0,0,5,J. Reisser,Southern Surveyor/ss2011_t03,0
144.54,-41.9200000002998,837,13/08/2011,-41.92,144.54,0,3039.49,3039.49,0,0,0,0,0,5,J. Reisser,Southern Surveyor/ss2011_t03,0
144.54,-41.9200000002998,838,13/08/2011,-41.92,144.54,0,0,0,0,0,0,0,0,5,J. Reisser,Southern Surveyor/ss2011_t03,0
142.41,-39.0400000002997,839,14/08/2011,-39.04,142.41,0,1776.62,1776.62,0,0,0,0,0,3,J. Reisser,Southern Surveyor/ss2011_t03,0
142.4,-39.0400000002997,840,14/08/2011,-39.04,142.4,0,1605.87,1605.87,0,0,0,0,0,3,J. Reisser,Southern Surveyor/ss2011_t03,0
142.39,-39.0299999996003,841,14/08/2011,-39.03,142.39,0,1238.32,1238.32,0,0,0,0,0,3,J. Reisser,Southern Surveyor/ss2011_t03,0
139.82,-37.8899999999001,842,15/08/2011,-37.89,139.82,0,932.36,0,0,0,0,0,0,5,J. Reisser,Southern Surveyor/ss2011_t03,0
139.82,-37.8800000000999,843,15/08/2011,-37.88,139.82,0,837.63,1675.27,0,0,0,0,0,5,J. Reisser,Southern Surveyor/ss2011_t03,0
139.81,-37.8700000002997,844,15/08/2011,-37.87,139.81,0,7789.07,5841.8,0,0,0,0,0,5,J. Reisser,Southern Surveyor/ss2011_t03,0
135.69,-36.0499999998001,845,16/08/2011,-36.05,135.69,0,1044.39,3133.18,0,0,0,0,0,6,J. Reisser,Southern Surveyor/ss2011_t03,0
135.69,-36.0499999998001,846,16/08/2011,-36.05,135.69,0,3069.63,0,0,0,0,0,0,6,J. Reisser,Southern Surveyor/ss2011_t03,0
135.68,-36.04,847,16/08/2011,-36.04,135.68,0,0,0,0,0,0,0,0,6,J. Reisser,Southern Surveyor/ss2011_t03,0
132.18,-35.4800000003996,848,17/08/2011,-35.48,132.18,0,777.52,1555.05,0,0,0,0,0,5,J. Reisser,Southern Surveyor/ss2011_t03,0
132.16,-35.4800000003996,849,17/08/2011,-35.48,132.16,0,0,0,0,0,0,0,0,5,J. Reisser,Southern Surveyor/ss2011_t03,0
132.15,-35.4800000003996,850,17/08/2011,-35.48,132.15,0,0,1380.26,0,0,0,0,0,5,J. Reisser,Southern Surveyor/ss2011_t03,0
127.26,-35.0699999996003,851,18/08/2011,-35.07,127.26,0,0,0,0,0,0,0,0,3,J. Reisser,Southern Surveyor/ss2011_t03,0
127.24,-35.0699999996003,852,18/08/2011,-35.07,127.24,0,0,0,0,0,0,0,0,3,J. Reisser,Southern Surveyor/ss2011_t03,0
127.23,-35.0699999996003,853,18/08/2011,-35.07,127.23,0,0,0,0,0,0,0,0,3,J. Reisser,Southern Surveyor/ss2011_t03,0
121.82,-34.6,854,19/08/2011,-34.6,121.82,0,0,0,0,0,0,0,0,5,J. Reisser,Southern Surveyor/ss2011_t03,0
121.81,-34.6099999998001,855,19/08/2011,-34.61,121.81,0,0,1604.59,0,0,0,0,0,5,J. Reisser,Southern Surveyor/ss2011_t03,0
121.8,-34.6099999998001,856,19/08/2011,-34.61,121.8,0,0,1098.42,0,0,0,0,0,5,J. Reisser,Southern Surveyor/ss2011_t03,0
118.62,-35.32,857,20/08/2011,-35.32,118.62,0,0,1541.77,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2011_t03,0
118.61,-35.32,858,20/08/2011,-35.32,118.61,0,0,0,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2011_t03,0
118.61,-35.32,859,20/08/2011,-35.32,118.61,0,0,2852.58,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2011_t03,0
114.48,-33.12,860,22/08/2011,-33.12,114.48,0,889.38,0,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2011_t03,0
114.46,-33.12,861,22/08/2011,-33.12,114.46,0,0,0,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2011_t03,0
114.44,-33.12,862,22/08/2011,-33.12,114.44,0,0,458.37,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2011_t03,0
148.46,-41.8999999998001,863,11/4/2012,-41.9,148.46,0,708.24,0,0,0,0,0,0,2,J. Reisser,Southern Surveyor/ss2012_t01,0
148.49,-41.8800000001998,864,11/4/2012,-41.88,148.49,0,2049.64,683.21,0,0,0,0,0,2,J. Reisser,Southern Surveyor/ss2012_t01,0
148.51,-41.8700000003997,865,11/4/2012,-41.87,148.51,0,1570.48,785.24,0,0,0,0,0,2,J. Reisser,Southern Surveyor/ss2012_t01,0
148.88,-39.6499999998001,866,12/4/2012,-39.65,148.88,0,0,0,0,0,0,0,0,6,J. Reisser,Southern Surveyor/ss2012_t01,0
148.87,-39.6499999998001,867,12/4/2012,-39.65,148.87,0,0,0,0,0,0,0,0,6,J. Reisser,Southern Surveyor/ss2012_t01,0
148.86,-39.6300000001998,868,12/4/2012,-39.63,148.86,0,0,0,0,0,0,0,0,6,J. Reisser,Southern Surveyor/ss2012_t01,0
150.4,-37.6400000003997,869,13/04/2012,-37.64,150.4,0,3184.84,636.97,0,0,0,0,0,2,J. Reisser,Southern Surveyor/ss2012_t01,0
150.4,-37.62,870,13/04/2012,-37.62,150.4,0,2649.17,662.29,0,0,0,0,0,2,J. Reisser,Southern Surveyor/ss2012_t01,0
150.4,-37.6100000000999,871,13/04/2012,-37.61,150.4,0,709.78,2129.33,0,0,0,0,0,2,J. Reisser,Southern Surveyor/ss2012_t01,0
150.84,-35.4000000001998,872,13/04/2012,-35.4,150.84,0,5976.81,2390.72,0,0,0,0,0,3,J. Reisser,Southern Surveyor/ss2012_t01,0
150.85,-35.3900000003997,873,13/04/2012,-35.39,150.85,0,17189.68,1145.98,0,0,0,0,0,3,J. Reisser,Southern Surveyor/ss2012_t01,0
150.85,-35.3799999997002,874,13/04/2012,-35.38,150.85,0,4208.68,2104.34,0,0,0,0,0,3,J. Reisser,Southern Surveyor/ss2012_t01,0
152.01,-33.88,875,14/04/2012,-33.88,152.01,0,1934.83,967.42,0,0,0,0,0,2,J. Reisser,Southern Surveyor/ss2012_t01,0
152.01,-33.8700000001998,876,14/04/2012,-33.87,152.01,0,6139.56,1227.91,0,0,0,0,0,2,J. Reisser,Southern Surveyor/ss2012_t01,0
152.02,-33.8700000001998,877,14/04/2012,-33.87,152.02,0,3858.64,0,0,0,0,0,0,2,J. Reisser,Southern Surveyor/ss2012_t01,0
152.7,-33.1699999998001,878,15/04/2012,-33.17,152.7,0,4775.65,1193.91,0,0,0,0,0,3,J. Reisser,Southern Surveyor/ss2012_t01,0
152.7,-33.16,879,15/04/2012,-33.16,152.7,1738.17,17381.7,0,0,0,0,0,0,3,J. Reisser,Southern Surveyor/ss2012_t01,0
152.71,-33.16,880,15/04/2012,-33.16,152.71,3713.83,27853.71,1856.91,0,0,0,0,0,3,J. Reisser,Southern Surveyor/ss2012_t01,0
153.37,-31.0300000002997,881,15/04/2012,-31.03,153.37,0,976.8,976.8,0,0,0,0,0,2,J. Reisser,Southern Surveyor/ss2012_t01,0
153.36,-31.0400000000999,882,15/04/2012,-31.04,153.36,0,1911.32,1911.32,0,0,0,0,0,2,J. Reisser,Southern Surveyor/ss2012_t01,0
153.36,-31.0400000000999,883,15/04/2012,-31.04,153.36,0,4401.38,0,0,0,0,0,0,2,J. Reisser,Southern Surveyor/ss2012_t01,0
153.92,-28.3400000000999,884,16/04/2012,-28.34,153.92,0,9991.34,0,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2012_t01,0
153.92,-28.3400000000999,885,16/04/2012,-28.34,153.92,0,21041.02,0,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2012_t01,0
153.92,-28.3400000000999,886,16/04/2012,-28.34,153.92,0,29908.75,2718.98,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2012_t01,0
153.38,-26.73,887,17/04/2012,-26.73,153.38,0,7065.71,0,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2012_t01,0
153.38,-26.7200000000999,888,17/04/2012,-26.72,153.38,865.62,3462.48,0,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2012_t01,0
153.38,-26.6999999996003,889,17/04/2012,-26.7,153.38,0,6168.35,0,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2012_t01,0
155.21,-24.9100000002997,890,4/5/2012,-24.91,155.21,0,743.05,0,0,0,0,0,0,6,J. Reisser,Southern Surveyor/ss2012_t02,0
155.2,-24.9200000000999,891,4/5/2012,-24.92,155.2,0,0,0,0,0,0,0,0,6,J. Reisser,Southern Surveyor/ss2012_t02,0
155.18,-24.9399999997002,892,4/5/2012,-24.94,155.18,0,0,0,0,0,0,0,0,6,J. Reisser,Southern Surveyor/ss2012_t02,0
162.35,-23.8700000003997,893,6/5/2012,-23.87,162.35,0,4862.96,972.59,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2012_t02,0
162.37,-23.8700000003997,894,6/5/2012,-23.87,162.37,0,6998.85,699.88,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2012_t02,0
162.38,-23.8599999997002,895,6/5/2012,-23.86,162.38,629.74,8186.56,1259.47,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2012_t02,0
166.63,-23.2100000000999,896,7/5/2012,-23.21,166.63,0,615.95,0,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2012_t02,0
166.64,-23.2100000000999,897,7/5/2012,-23.21,166.64,0,0,0,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2012_t02,0
166.66,-23.2100000000999,898,7/5/2012,-23.21,166.66,0,0,0,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2012_t02,0
170.63,-21.7700000000999,899,8/5/2012,-21.77,170.63,0,624.34,624.34,0,0,0,0,0,3,J. Reisser,Southern Surveyor/ss2012_t02,0
170.64,-21.7600000002997,900,8/5/2012,-21.76,170.64,551.22,5512.17,2756.09,0,0,0,0,0,3,J. Reisser,Southern Surveyor/ss2012_t02,0
170.66,-21.7499999996003,901,8/5/2012,-21.75,170.66,0,1667.23,4445.96,0,0,0,0,0,3,J. Reisser,Southern Surveyor/ss2012_t02,0
176.5,-18.5700000001998,902,7/6/2012,-18.57,176.5,828.74,31492.07,16574.77,0,0,0,0,0,3,J. Reisser,Southern Surveyor/ss2012_t03,0
176.49,-18.58,903,7/6/2012,-18.58,176.49,0,5501.14,2357.63,0,0,0,0,0,3,J. Reisser,Southern Surveyor/ss2012_t03,0
176.48,-18.5899999998001,904,7/6/2012,-18.59,176.48,0,2504.46,834.82,0,0,0,0,0,3,J. Reisser,Southern Surveyor/ss2012_t03,0
174.99,-19.98,905,7/6/2012,-19.98,174.99,0,7422.71,2226.81,0,0,0,0,0,2,J. Reisser,Southern Surveyor/ss2012_t03,0
174.98,-19.9899999997002,906,7/6/2012,-19.99,174.98,0,6768.23,752.03,0,0,0,0,0,2,J. Reisser,Southern Surveyor/ss2012_t03,0
174.97,-20.0000000003997,907,7/6/2012,-20,174.97,0,3789.59,0,0,0,0,0,0,2,J. Reisser,Southern Surveyor/ss2012_t03,0
173.58,-21.28,908,8/6/2012,-21.28,173.58,0,946.73,0,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2012_t03,0
173.56,-21.2899999998001,909,8/6/2012,-21.29,173.56,0,802.09,0,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2012_t03,0
173.56,-21.2999999996002,910,8/6/2012,-21.3,173.56,0,1311.36,0,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2012_t03,0
172.1,-22.5999999997002,911,8/6/2012,-22.6,172.1,0,1287.82,1287.82,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2012_t03,0
172.09,-22.5999999997002,912,8/6/2012,-22.6,172.09,0,729.39,2188.17,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2012_t03,0
172.08,-22.6100000003997,913,8/6/2012,-22.61,172.08,0,2805.71,701.43,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2012_t03,0
170.53,-23.7500000000999,914,9/6/2012,-23.75,170.53,0,0,0,0,0,0,0,0,5,J. Reisser,Southern Surveyor/ss2012_t03,0
170.52,-23.76,915,9/6/2012,-23.76,170.52,0,0,0,0,0,0,0,0,5,J. Reisser,Southern Surveyor/ss2012_t03,0
170.51,-23.7699999997002,916,9/6/2012,-23.77,170.51,0,0,0,0,0,0,0,0,5,J. Reisser,Southern Surveyor/ss2012_t03,0
168.71,-25.0799999996003,917,9/6/2012,-25.08,168.71,0,706.36,1412.72,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2012_t03,0
168.69,-25.0799999996003,918,9/6/2012,-25.08,168.69,0,0,0,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2012_t03,0
168.68,-25.0900000002997,919,9/6/2012,-25.09,168.68,0,0,0,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2012_t03,0
167.01,-26.2899999997002,920,10/6/2012,-26.29,167.01,0,711.53,711.53,0,0,0,0,0,5,J. Reisser,Southern Surveyor/ss2012_t03,0
167.0,-26.3000000003997,921,10/6/2012,-26.3,167,0,0,764.53,0,0,0,0,0,5,J. Reisser,Southern Surveyor/ss2012_t03,0
166.98,-26.3000000003997,922,10/6/2012,-26.3,166.98,0,729.64,0,0,0,0,0,0,5,J. Reisser,Southern Surveyor/ss2012_t03,0
165.19,-27.5300000000999,923,10/6/2012,-27.53,165.19,0,711.66,0,0,0,0,0,0,6,J. Reisser,Southern Surveyor/ss2012_t03,0
165.18,-27.54,924,10/6/2012,-27.54,165.18,0,703.91,1407.82,0,0,0,0,0,6,J. Reisser,Southern Surveyor/ss2012_t03,0
165.18,-27.5600000003997,925,10/6/2012,-27.56,165.18,0,0,697.16,0,0,0,0,0,6,J. Reisser,Southern Surveyor/ss2012_t03,0
155.07,-35.6499999997002,926,15/06/2012,-35.65,155.07,0,652.38,0,0,0,0,0,0,5,J. Reisser,Southern Surveyor/ss2012_t03,0
155.06,-35.6600000003996,927,15/06/2012,-35.66,155.06,0,0,0,0,0,0,0,0,5,J. Reisser,Southern Surveyor/ss2012_t03,0
155.05,-35.6700000001998,928,15/06/2012,-35.67,155.05,0,0,0,0,0,0,0,0,5,J. Reisser,Southern Surveyor/ss2012_t03,0
153.54,-37.3800000001998,929,15/06/2012,-37.38,153.54,0,3595.34,0,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2012_t03,0
153.53,-37.39,930,15/06/2012,-37.39,153.53,688.91,6889.05,2066.72,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2012_t03,0
153.51,-37.4099999996003,931,15/06/2012,-37.41,153.51,927.72,6494.05,927.72,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2012_t03,0
148.97,-42.2900000000999,932,16/06/2012,-42.29,148.97,0,4592.44,918.49,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2012_t03,0
148.96,-42.3,933,16/06/2012,-42.3,148.96,0,922.26,922.26,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2012_t03,0
148.95,-42.3099999997002,934,16/06/2012,-42.31,148.95,0,0,0,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2012_t03,0
148.45,-42.8300000000999,935,17/06/2012,-42.83,148.45,0,825.84,825.84,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2012_t03,0
148.43,-42.8399999999001,936,17/06/2012,-42.84,148.43,0,1525.02,1525.02,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2012_t03,0
148.42,-42.8399999999001,937,17/06/2012,-42.84,148.42,0,2289.16,0,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2012_t03,0
145.75,-16.5699999997002,938,26/07/2012,-16.57,145.75,0,2056.7,0,0,0,0,0,0,2,J. Reisser,Enterprise/Austral Fisheries Transit,0
145.76,-16.5500000000999,939,26/07/2012,-16.55,145.76,1240.89,2895.4,413.63,0,0,0,0,0,2,J. Reisser,Enterprise/Austral Fisheries Transit,0
145.74,-16.5299999996003,940,26/07/2012,-16.53,145.74,0,3921.57,0,0,0,0,0,0,2,J. Reisser,Enterprise/Austral Fisheries Transit,0
145.39,-15.0200000000999,941,27/07/2012,-15.02,145.39,0,2304.1,0,0,0,0,0,0,4,J. Reisser,Enterprise/Austral Fisheries Transit,0
145.38,-14.9999999996003,942,27/07/2012,-15,145.38,0,3879.1,1293.03,0,0,0,0,0,4,J. Reisser,Enterprise/Austral Fisheries Transit,0
145.38,-14.98,943,27/07/2012,-14.98,145.38,0,12070.31,1448.44,0,0,0,0,0,4,J. Reisser,Enterprise/Austral Fisheries Transit,0
144.08,-13.6499999996003,944,27/07/2012,-13.65,144.08,0,2398.55,0,0,0,0,0,0,5,J. Reisser,Enterprise/Austral Fisheries Transit,0
144.07,-13.63,945,27/07/2012,-13.63,144.07,0,478.31,478.31,0,0,0,0,0,5,J. Reisser,Enterprise/Austral Fisheries Transit,0
144.06,-13.6200000001998,946,27/07/2012,-13.62,144.06,0,1831.89,0,0,0,0,0,0,5,J. Reisser,Enterprise/Austral Fisheries Transit,0
143.27,-12.0199999998001,947,28/07/2012,-12.02,143.27,559.89,7278.56,1119.78,0,0,0,0,0,4,J. Reisser,Enterprise/Austral Fisheries Transit,0
143.28,-12.0000000001998,948,28/07/2012,-12,143.28,0,2870.35,717.59,0,0,0,0,0,4,J. Reisser,Enterprise/Austral Fisheries Transit,0
143.29,-11.9900000003997,949,28/07/2012,-11.99,143.29,940.08,5640.48,0,0,0,0,0,0,4,J. Reisser,Enterprise/Austral Fisheries Transit,0
142.33,-10.75,950,28/07/2012,-10.75,142.33,0,3500.37,437.55,0,0,0,0,0,4,J. Reisser,Enterprise/Austral Fisheries Transit,0
142.3,-10.7699999996003,951,28/07/2012,-10.77,142.3,446.47,0,0,0,0,0,0,0,4,J. Reisser,Enterprise/Austral Fisheries Transit,0
142.28,-10.7800000002997,952,28/07/2012,-10.78,142.28,0,921.75,460.87,0,0,0,0,0,4,J. Reisser,Enterprise/Austral Fisheries Transit,0
141.63,-12.2700000001998,953,29/07/2012,-12.27,141.63,0,1398.36,1398.36,0,0,0,0,0,6,J. Reisser,Enterprise/Austral Fisheries Transit,0
141.62,-12.2899999998001,954,29/07/2012,-12.29,141.62,0,520.09,1040.17,0,0,0,0,0,6,J. Reisser,Enterprise/Austral Fisheries Transit,0
141.62,-12.2999999996002,955,29/07/2012,-12.3,141.62,0,0,451.03,0,0,0,0,0,6,J. Reisser,Enterprise/Austral Fisheries Transit,0
141.04,-15.4899999997002,956,30/07/2012,-15.49,141.04,0,0,0,0,0,0,0,0,4,J. Reisser,Enterprise/Austral Fisheries Transit,0
141.04,-15.5100000001998,957,30/07/2012,-15.51,141.04,0,596.86,0,0,0,0,0,0,4,J. Reisser,Enterprise/Austral Fisheries Transit,0
141.04,-15.52,958,30/07/2012,-15.52,141.04,0,0,0,0,0,0,0,0,4,J. Reisser,Enterprise/Austral Fisheries Transit,0
140.78,-17.05,959,30/07/2012,-17.05,140.78,0,0,0,0,0,0,0,0,4,J. Reisser,Enterprise/Austral Fisheries Transit,0
140.77,-17.0699999996003,960,30/07/2012,-17.07,140.77,0,0,0,0,0,0,0,0,4,J. Reisser,Enterprise/Austral Fisheries Transit,0
140.77,-17.0800000002997,961,30/07/2012,-17.08,140.77,0,0,0,0,0,0,0,0,4,J. Reisser,Enterprise/Austral Fisheries Transit,0
119.49,-18.6500000003996,962,17/08/2012,-18.65,119.49,0,1373.47,1373.47,0,0,0,0,0,4,J. Reisser,Solander/Trip 5597,0
119.48,-18.6600000001998,963,17/08/2012,-18.66,119.48,0,557.06,557.06,0,0,0,0,0,4,J. Reisser,Solander/Trip 5597,0
119.46,-18.6600000001998,964,17/08/2012,-18.66,119.46,0,0,0,0,0,0,0,0,4,J. Reisser,Solander/Trip 5597,0
118.67,-18.8599999998001,965,17/08/2012,-18.86,118.67,0,0,2488.26,0,0,0,0,0,4,J. Reisser,Solander/Trip 5597,0
118.65,-18.8699999996003,966,17/08/2012,-18.87,118.65,0,555.28,555.28,0,0,0,0,0,4,J. Reisser,Solander/Trip 5597,0
118.63,-18.8699999996003,967,17/08/2012,-18.87,118.63,0,0,534.66,0,0,0,0,0,4,J. Reisser,Solander/Trip 5597,0
118.2,-18.99,968,17/08/2012,-18.99,118.2,0,2747.18,1648.31,0,0,0,0,0,3,J. Reisser,Solander/Trip 5597,0
118.18,-18.99,969,17/08/2012,-18.99,118.18,568.01,0,1136.03,0,0,0,0,0,3,J. Reisser,Solander/Trip 5597,0
118.17,-18.9999999997002,970,17/08/2012,-19,118.17,0,571.98,571.98,0,0,0,0,0,3,J. Reisser,Solander/Trip 5597,0
117.72,-19.1100000001998,971,17/08/2012,-19.11,117.72,0,0,0,0,0,0,0,0,2,J. Reisser,Solander/Trip 5597,0
117.7,-19.1100000001998,972,17/08/2012,-19.11,117.7,0,612.5,0,0,0,0,0,0,2,J. Reisser,Solander/Trip 5597,0
117.68,-19.12,973,17/08/2012,-19.12,117.68,0,1854.75,0,0,0,0,0,0,2,J. Reisser,Solander/Trip 5597,0
115.93,-19.4300000000999,974,17/08/2012,-19.43,115.93,0,3401.79,0,0,0,0,0,0,4,J. Reisser,Solander/Trip 5597,0
115.94,-19.4300000000999,975,17/08/2012,-19.43,115.94,0,599.91,0,0,0,0,0,0,4,J. Reisser,Solander/Trip 5597,0
115.96,-19.4300000000999,976,17/08/2012,-19.43,115.96,0,3373.57,674.71,0,0,0,0,0,4,J. Reisser,Solander/Trip 5597,0
116.38,-20.0600000000999,977,19/08/2012,-20.06,116.38,553.48,4427.87,2767.42,0,0,0,0,0,2,J. Reisser,Solander/Trip 5597,0
116.35,-20.07,978,19/08/2012,-20.07,116.35,0,4154.24,3115.68,0,0,0,0,0,2,J. Reisser,Solander/Trip 5597,0
116.34,-20.07,979,19/08/2012,-20.07,116.34,2885.34,31161.69,5193.62,0,0,0,0,0,2,J. Reisser,Solander/Trip 5597,0
115.66,-20.3200000002997,980,19/08/2012,-20.32,115.66,0,2598.63,649.66,0,0,0,0,0,3,J. Reisser,Solander/Trip 5597,0
115.64,-20.3200000002997,981,19/08/2012,-20.32,115.64,0,0,1244.97,0,0,0,0,0,3,J. Reisser,Solander/Trip 5597,0
115.63,-20.3300000000999,982,19/08/2012,-20.33,115.63,0,0,654.31,0,0,0,0,0,3,J. Reisser,Solander/Trip 5597,0
115.98,-19.7900000000999,983,22/08/2012,-19.79,115.98,0,0,1241.92,0,0,0,0,0,4,J. Reisser,Solander/Trip 5597,0
115.97,-19.8,984,22/08/2012,-19.8,115.97,0,532.35,1597.06,0,0,0,0,0,4,J. Reisser,Solander/Trip 5597,0
115.95,-19.8099999997002,985,22/08/2012,-19.81,115.95,0,0,496.65,0,0,0,0,0,4,J. Reisser,Solander/Trip 5597,0
115.13,-20.38,986,22/08/2012,-20.38,115.13,0,0,0,0,0,0,0,0,4,J. Reisser,Solander/Trip 5597,0
115.12,-20.3999999996003,987,22/08/2012,-20.4,115.12,0,0,0,0,0,0,0,0,4,J. Reisser,Solander/Trip 5597,0
115.1,-20.3999999996003,988,22/08/2012,-20.4,115.1,0,1294.44,0,0,0,0,0,0,4,J. Reisser,Solander/Trip 5597,0
113.92,-21.8399999996003,989,25/08/2012,-21.84,113.92,0,8113.14,4732.67,0,0,0,0,0,2,J. Reisser,Solander/Trip 5597,0
113.93,-21.8299999998001,990,25/08/2012,-21.83,113.93,0,1288.65,644.33,0,0,0,0,0,2,J. Reisser,Solander/Trip 5597,0
113.95,-21.82,991,25/08/2012,-21.82,113.95,0,3463.93,0,0,0,0,0,0,2,J. Reisser,Solander/Trip 5597,0
115.47,-21.1999999998001,992,2/9/2013,-21.2,115.47,0,0,587.3,0,0,0,0,0,4,J. Reisser,Solander/Trip 5866,0
115.49,-21.1999999998001,993,2/9/2013,-21.2,115.49,556.04,556.04,0,0,0,0,0,0,4,J. Reisser,Solander/Trip 5866,0
115.51,-21.19,994,2/9/2013,-21.19,115.51,0,556.84,0,0,0,0,0,0,4,J. Reisser,Solander/Trip 5866,0
117.09,-19.9700000000999,995,3/9/2013,-19.97,117.09,623.33,623.33,0,0,0,0,0,0,3,J. Reisser,Solander/Trip 5866,0
117.1,-19.9499999996003,996,3/9/2013,-19.95,117.1,0,0,0,0,0,0,0,0,3,J. Reisser,Solander/Trip 5866,0
117.11,-19.9399999998001,997,3/9/2013,-19.94,117.11,0,626.67,1880.02,0,0,0,0,0,3,J. Reisser,Solander/Trip 5866,0
118.74,-18.7299999997002,998,3/9/2013,-18.73,118.74,562.58,2812.92,562.58,0,0,0,0,0,3,J. Reisser,Solander/Trip 5866,0
118.75,-18.72,999,3/9/2013,-18.72,118.75,0,2485.01,2485.01,0,0,0,0,0,3,J. Reisser,Solander/Trip 5866,0
118.76,-18.7100000000999,1000,3/9/2013,-18.71,118.76,0,1263.41,3158.53,0,0,0,0,0,3,J. Reisser,Solander/Trip 5866,0
120.13,-17.6600000003997,1001,4/9/2013,-17.66,120.13,33316.95,147546.5,39436.39,0,0,0,0,0,1,J. Reisser,Solander/Trip 5866,0
120.14,-17.6499999997002,1002,4/9/2013,-17.65,120.14,4178.74,47359.03,5571.65,0,0,0,0,0,1,J. Reisser,Solander/Trip 5866,0
120.16,-17.6499999997002,1003,4/9/2013,-17.65,120.16,0,6305.09,1261.02,0,0,0,0,0,1,J. Reisser,Solander/Trip 5866,0
123.32,-15.2099999999001,1004,5/9/2013,-15.21,123.32,0,771.55,1543.11,0,0,0,0,0,2,J. Reisser,Solander/Trip 5866,0
123.33,-15.2000000000999,1005,5/9/2013,-15.2,123.33,0,768.01,0,0,0,0,0,0,2,J. Reisser,Solander/Trip 5866,0
123.34,-15.1900000002997,1006,5/9/2013,-15.19,123.34,0,0,0,0,0,0,0,0,2,J. Reisser,Solander/Trip 5866,0
124.78,-14.2900000002998,1007,5/9/2013,-14.29,124.78,0,0,0,0,0,0,0,0,2,J. Reisser,Solander/Trip 5866,0
124.79,-14.2799999996002,1008,5/9/2013,-14.28,124.79,0,735.72,0,0,0,0,0,0,2,J. Reisser,Solander/Trip 5866,0
124.8,-14.2799999996002,1009,5/9/2013,-14.28,124.8,0,0,783.97,0,0,0,0,0,2,J. Reisser,Solander/Trip 5866,0
127.6,-13.7500000002997,1010,7/9/2013,-13.75,127.6,1241.15,620.58,620.58,0,0,0,0,0,2,J. Reisser,Solander/Trip 5866,0
127.61,-13.7399999996002,1011,7/9/2013,-13.74,127.61,0,0,0,0,0,0,0,0,2,J. Reisser,Solander/Trip 5866,0
127.63,-13.7399999996002,1012,7/9/2013,-13.74,127.63,0,0,0,0,0,0,0,0,2,J. Reisser,Solander/Trip 5866,0
129.39,-12.82,1013,7/9/2013,-12.82,129.39,0,0,0,0,0,0,0,0,4,J. Reisser,Solander/Trip 5866,0
